,Acceloremeter X,Acceloremeter Y,Acceloremeter Z,Datetime,Datetime_unix,Gyroscope X,Gyroscope Y,Gyroscope Z,Heading,Mag X,Mag Y,Mag Z,Pitch,Roll
996,-0.32582092,9.48056,1.2441559,2017-06-03 16:32:18.661000,1496518338661,0.015975952,-0.0046081543,0.0019683838,-144.728269206,-12.845612,15.317154,-6.796646,2.01023153508,82.3988282539
997,-0.3213501,9.442856,1.2671967,2017-06-03 16:32:18.713000,1496518338713,0.004257202,-3.5095215E-4,0.0041046143,-144.754839789,-13.525581,15.491676,-6.8834305,2.01617645626,82.3747693041
998,-0.38209534,9.482346,1.2830505,2017-06-03 16:32:18.765000,1496518338765,0.0032043457,7.171631E-4,0.007293701,-144.895392616,-13.695717,15.40432,-6.7098618,2.16304407885,82.2466508609
999,-0.34707642,9.465286,1.2447357,2017-06-03 16:32:18.817000,1496518338817,0.008529663,0.0049743652,-0.0012207031,-144.896792636,-13.525963,15.14225,-6.536293,2.16355062908,82.2463244153
1000,-0.38209534,9.461395,1.2441406,2017-06-03 16:32:18.869000,1496518338869,-0.0010681152,0.0017852783,0.003036499,-144.904622958,-13.185883,15.0548935,-6.8832397,2.21604690199,82.3321938284
1001,-0.38209534,9.462006,1.2424011,2017-06-03 16:32:18.920000,1496518338920,0.008529663,-0.011001587,-0.004425049,-144.904622958,-13.015747,14.967728,-7.143593,2.21604690199,82.3321938284
1002,-0.38838196,9.462006,1.2639008,2017-06-03 16:32:18.974000,1496518338974,0.004257202,0.0028533936,-0.0012207031,-144.888899504,-12.930679,15.229797,-7.056999,2.21416299201,82.3474043639
1003,-0.39108276,9.472168,1.1860962,2017-06-03 16:32:19.025000,1496518339025,0.01171875,-0.0056762695,0.0051574707,-144.820485804,-12.675858,15.055275,-6.970215,2.20481832521,82.5007324741
1004,-0.41412354,9.506592,1.2447357,2017-06-03 16:32:19.077000,1496518339077,0.0010681152,0.003921509,0.0019683838,-144.806618825,-12.845993,15.579033,-6.8834305,2.21946831506,82.5147567927
1005,-0.34230042,9.442856,1.2064362,2017-06-03 16:32:19.129000,1496518339129,0.014923096,-0.008865356,0.003036499,-144.532018216,-12.676048,15.579033,-7.403755,1.99897396535,82.8080662246
1006,-0.35562134,9.504791,1.2329254,2017-06-03 16:32:19.181000,1496518339181,-0.008514404,0.0071105957,-0.004425049,-144.532018216,-12.845993,15.491867,-7.577133,1.99897396535,82.8080662246
1007,-0.38209534,9.433792,1.1862488,2017-06-03 16:32:19.234000,1496518339234,-0.004257202,0.003921509,-0.00016784668,-144.531085149,-13.101006,15.4045105,-7.2301865,2.0010928471,82.8089594545
1008,-0.35845947,9.481155,1.2374115,2017-06-03 16:32:19.286000,1496518339286,0.007461548,-0.0014038086,-0.0022888184,-144.638664129,-13.355827,15.142441,-7.0568085,2.12533115575,82.6155482359
1009,-0.37304688,9.481155,1.2255859,2017-06-03 16:32:19.337000,1496518339337,0.0063934326,7.171631E-4,0.006225586,-144.638664129,-13.525581,15.0548935,-6.6230774,2.12533115575,82.6155482359
1010,-0.40124512,9.4752655,1.2658691,2017-06-03 16:32:19.389000,1496518339389,0.010650635,0.009246826,-0.0033569336,-144.638664129,-13.270569,14.705849,-6.7964554,2.12533115575,82.6155482359
1011,-0.3829956,9.462891,1.1899872,2017-06-03 16:32:19.441000,1496518339441,0.008529663,-0.01739502,-0.009750366,-144.64346672,-12.845802,15.40432,-6.709671,2.13917668657,82.6255074107
1012,-0.36294556,9.460205,1.2657013,2017-06-03 16:32:19.493000,1496518339493,0.0010681152,-3.5095215E-4,-0.0012207031,-144.557286567,-12.590981,15.40432,-6.883049,2.10511666016,82.5899390509
1013,-0.36206055,9.422806,1.2082367,2017-06-03 16:32:19.545000,1496518339545,0.0,-0.0067443848,0.0041046143,-144.557286567,-12.5061035,15.578842,-7.0566177,2.10511666016,82.5899390509
1014,-0.35923767,9.515747,1.2255859,2017-06-03 16:32:19.596000,1496518339596,0.008529663,0.0060424805,-0.0076141357,-144.557286567,-12.760925,15.0548935,-7.0566177,2.10511666016,82.5899390509
1015,-0.3647461,9.422806,1.2247009,2017-06-03 16:32:19.648000,1496518339648,-0.0021209717,0.0060424805,0.00090026855,-144.483518751,-13.015938,15.404129,-7.143402,2.11006909916,82.6470314647
1016,-0.34007263,9.515747,1.2064362,2017-06-03 16:32:19.700000,1496518339700,0.010650635,0.003921509,-0.00016784668,-144.484364595,-13.185883,15.578651,-6.7098618,2.11031108864,82.6467359251
1017,-0.38853455,9.436569,1.2128754,2017-06-03 16:32:19.752000,1496518339752,-0.008514404,0.0049743652,0.00090026855,-144.484364595,-13.185883,15.927887,-6.7098618,2.11031108864,82.6467359251
1018,-0.39382935,9.462006,1.2101593,2017-06-03 16:32:19.803000,1496518339803,-0.0053253174,-0.0014038086,0.003036499,-144.502439778,-13.015747,15.840721,-6.4496994,2.1331260285,82.6350698856
1019,-0.38848877,9.506699,1.1936798,2017-06-03 16:32:19.855000,1496518339855,0.004257202,0.0017852783,-0.008682251,-144.771870496,-13.270569,15.491676,-6.3627243,2.36477247598,82.5101067418
1020,-0.36654663,9.446442,1.2148132,2017-06-03 16:32:19.907000,1496518339907,-0.008514404,-0.0046081543,0.0041046143,-144.772884157,-13.270569,15.491676,-6.536293,2.36485767091,82.5097588292
1021,-0.35656738,9.493927,1.1745148,2017-06-03 16:32:19.959000,1496518339959,0.007461548,-3.5095215E-4,-0.0012207031,-144.772884157,-13.355637,15.142441,-6.9698334,2.36485767091,82.5097588292
1022,-0.3537445,9.423706,1.2631531,2017-06-03 16:32:20.011000,1496518340011,0.0063934326,0.008178711,0.0041046143,-144.749061777,-12.93087,15.142441,-7.0566177,2.32510372529,82.5118941806
1023,-0.369339,9.481155,1.2383575,2017-06-03 16:32:20.062000,1496518340062,0.0053253174,-0.0056762695,-0.00016784668,-144.723863035,-13.100815,14.880562,-7.0566177,2.26970328211,82.5485709013
1024,-0.37208557,9.527695,1.1480865,2017-06-03 16:32:20.114000,1496518340114,-0.0095825195,0.010314941,-0.0065612793,-144.724176397,-13.27076,15.316963,-6.8832397,2.26977883859,82.5499075931
1025,-0.38209534,9.463791,1.166336,2017-06-03 16:32:20.166000,1496518340166,-0.008514404,7.171631E-4,0.003036499,-144.721908051,-13.355637,15.491676,-7.1432114,2.26977806809,82.5665738351
1026,-0.33384705,9.495712,1.1535797,2017-06-03 16:32:20.218000,1496518340218,-0.004257202,0.0049743652,-0.004425049,-144.698101594,-13.185692,15.753555,-6.9698334,2.14144066796,82.8038352112
1027,-0.36294556,9.423706,1.1316223,2017-06-03 16:32:20.269000,1496518340269,-0.003189087,-3.5095215E-4,0.00090026855,-144.697907561,-13.015747,15.753555,-6.9698334,2.14149151028,82.8049591021
1028,-0.3072815,9.51947,1.1864014,2017-06-03 16:32:20.321000,1496518340321,0.010650635,0.0028533936,-0.0076141357,-144.697907561,-13.27076,15.491676,-6.7098618,2.14149151028,82.8049591021
1029,-0.30548096,9.442856,1.1872864,2017-06-03 16:32:20.372000,1496518340372,-0.012786865,0.03161621,-0.00016784668,-144.693968928,-12.845993,15.317154,-6.8832397,2.11156630886,82.8094703864
1030,-0.45767212,9.460953,1.2618256,2017-06-03 16:32:20.424000,1496518340424,-0.0021209717,0.003921509,0.00090026855,-144.767763584,-13.015747,15.142441,-6.7964554,2.4048749107,82.592207585
1031,-0.36294556,9.51947,1.1780853,2017-06-03 16:32:20.476000,1496518340476,-0.003189087,0.0017852783,0.00090026855,-144.767763584,-12.675858,15.491486,-6.7964554,2.4048749107,82.592207585
1032,-0.39482117,9.442856,1.2065887,2017-06-03 16:32:20.528000,1496518340528,-0.0053253174,-0.024841309,0.0041046143,-144.769468097,-13.015556,15.404129,-6.709671,2.40521932465,82.5930648057
1033,-0.29756165,9.481155,1.171875,2017-06-03 16:32:20.580000,1496518340580,-0.018112183,0.008178711,0.0051574707,-144.670922659,-12.505913,15.40432,-6.709671,2.06554251134,82.8292146264
1034,-0.40335083,9.480103,1.2266388,2017-06-03 16:32:20.632000,1496518340632,0.004257202,0.0017852783,-0.005493164,-144.670922659,-12.59079,15.579033,-6.8832397,2.06554251134,82.8292146264
1035,-0.37452698,9.438995,1.2333221,2017-06-03 16:32:20.683000,1496518340683,-0.0021209717,0.0060424805,-0.0022888184,-144.671146034,-12.93087,15.666199,-6.796646,2.06621314701,82.8282439661
1036,-0.38209534,9.50032,1.2064362,2017-06-03 16:32:20.735000,1496518340735,-0.004257202,-0.011001587,0.00090026855,-144.681460381,-13.185692,15.316963,-6.970024,2.08949671461,82.8152104905
1037,-0.3782196,9.462006,1.2830505,2017-06-03 16:32:20.787000,1496518340787,-0.01171875,-3.5095215E-4,0.0051574707,-144.840674709,-13.355637,15.229607,-6.7964554,2.24267467365,82.4729798011
1038,-0.38209534,9.467789,1.2447357,2017-06-03 16:32:20.838000,1496518340838,-0.0095825195,7.171631E-4,-0.0012207031,-144.84119468,-13.440514,14.880562,-6.9698334,2.24308240766,82.4726925599
1039,-0.33952332,9.476883,1.2979431,2017-06-03 16:32:20.891000,1496518340891,-0.0053253174,7.171631E-4,0.0019683838,-144.84119468,-13.185692,15.229797,-6.970024,2.24308240766,82.4726925599
1040,-0.4365692,9.460495,1.2654114,2017-06-03 16:32:20.942000,1496518340942,-0.013839722,-3.5095215E-4,-0.00016784668,-144.870345296,-13.185692,15.229607,-6.8832397,2.43658543806,82.4062292848
1041,-0.34378052,9.447189,1.2639008,2017-06-03 16:32:20.994000,1496518340994,-0.0010681152,0.0071105957,0.0019683838,-144.870345296,-13.015747,15.316772,-6.970024,2.43658543806,82.4062292848
1042,-0.39961243,9.465286,1.2288818,2017-06-03 16:32:21.046000,1496518341046,-0.004257202,0.0049743652,-0.00016784668,-144.870345296,-13.100624,15.316582,-7.0568085,2.43658543806,82.4062292848
1043,-0.33325195,9.485458,1.2639008,2017-06-03 16:32:21.097000,1496518341097,-0.0053253174,0.0049743652,0.00090026855,-144.861439382,-13.100624,15.316772,-6.970024,2.40031466553,82.4130708719
1044,-0.36595154,9.481155,1.2992096,2017-06-03 16:32:21.150000,1496518341150,-0.0063934326,-0.0014038086,-0.010818481,-144.840617351,-13.015747,15.0548935,-6.8832397,2.29950918992,82.3397047682
1045,-0.33711243,9.455322,1.2505493,2017-06-03 16:32:21.202000,1496518341202,-0.01171875,0.0017852783,-0.0012207031,-144.840111365,-13.015747,15.0548935,-6.8832397,2.29690027471,82.3411012455
1046,-0.38209534,9.482651,1.2624054,2017-06-03 16:32:21.253000,1496518341253,-0.0053253174,-0.003540039,0.00090026855,-144.840111365,-13.185692,14.967728,-6.8832397,2.29690027471,82.3411012455
1047,-0.34288025,9.444672,1.227417,2017-06-03 16:32:21.305000,1496518341305,-0.007461548,0.013504028,-0.00016784668,-144.802820004,-13.015747,15.142441,-6.8832397,2.16889208537,82.4841396165
1048,-0.36294556,9.492294,1.259903,2017-06-03 16:32:21.360000,1496518341360,0.0010681152,0.0060424805,-0.0022888184,-144.803247161,-13.015747,15.055275,-6.709671,2.16912826092,82.483684159
1049,-0.40245056,9.424896,1.229187,2017-06-03 16:32:21.412000,1496518341412,-0.0063934326,0.0028533936,-0.00016784668,-144.803247161,-12.845993,15.316963,-6.709671,2.16912826092,82.483684159
1050,-0.32463074,9.51947,1.2255859,2017-06-03 16:32:21.463000,1496518341463,0.0010681152,-0.0046081543,0.0051574707,-144.800607979,-12.675858,15.491486,-6.6228867,2.15302966182,82.4969352748
1051,-0.34378052,9.444046,1.2651062,2017-06-03 16:32:21.515000,1496518341515,-0.0021209717,0.0049743652,0.003036499,-144.813488023,-12.676048,15.578651,-6.536293,2.12244899957,82.4334257075
1052,-0.37809753,9.51947,1.2830505,2017-06-03 16:32:21.567000,1496518341567,-0.0021209717,-3.5095215E-4,-0.0012207031,-144.813488023,-12.676048,15.403938,-6.536293,2.12244899957,82.4334257075
1053,-0.39857483,9.423706,1.3008728,2017-06-03 16:32:21.624000,1496518341624,-0.007461548,-0.015258789,-0.0033569336,-144.814267796,-13.101006,15.14225,-6.6230774,2.12365344114,82.4319938912
1054,-0.39323425,9.4700165,1.3173523,2017-06-03 16:32:21.675000,1496518341675,-0.008514404,0.008178711,-0.0022888184,-144.92611016,-13.27076,15.055084,-6.7964554,2.2923093134,82.1792226402
1055,-0.36175537,9.499115,1.3034058,2017-06-03 16:32:21.727000,1496518341727,-0.004257202,0.0017852783,0.00090026855,-144.92611016,-13.525581,14.706039,-6.8832397,2.2923093134,82.1792226402
1056,-0.34394836,9.462143,1.2927094,2017-06-03 16:32:21.778000,1496518341778,-0.015975952,0.009246826,-0.005493164,-144.926530721,-13.185692,14.44397,-6.796646,2.29187853199,82.1790111506
1057,-0.4163971,9.462006,1.2460785,2017-06-03 16:32:21.830000,1496518341830,-0.008514404,0.014572144,-0.005493164,-144.931395932,-13.100815,14.269447,-6.796646,2.30402945172,82.1890525328
1058,-0.39167786,9.490738,1.2351685,2017-06-03 16:32:21.881000,1496518341881,-0.007461548,-0.0014038086,0.008361816,-144.869759497,-12.676048,14.618492,-6.796646,2.28533612498,82.3541018318
1059,-0.40673828,9.462006,1.3158722,2017-06-03 16:32:21.933000,1496518341933,-0.010650635,-0.008865356,0.008361816,-144.868692436,-12.845802,15.142441,-7.143402,2.28517315189,82.354129418
1060,-0.37252808,9.423706,1.292633,2017-06-03 16:32:21.985000,1496518341985,-0.008514404,-0.0067443848,-0.0012207031,-144.820246971,-12.675667,15.0548935,-7.143593,2.25380511622,82.3735687899
1061,-0.34378052,9.442856,1.3145294,2017-06-03 16:32:22.037000,1496518342037,-0.017044067,7.171631E-4,-0.0065612793,-144.808512128,-12.675667,15.316963,-6.6230774,2.19332697278,82.3002551469
1062,-0.38209534,9.481155,1.3213501,2017-06-03 16:32:22.089000,1496518342089,-0.018112183,7.171631E-4,-0.0022888184,-144.811012453,-12.760735,15.316963,-6.2763214,2.19549928383,82.2961718971
1063,-0.32463074,9.442856,1.3474121,2017-06-03 16:32:22.141000,1496518342141,-0.015975952,0.0049743652,0.0019683838,-144.876891598,-12.590981,15.316963,-6.189537,2.16701613659,82.1371501294
1064,-0.40394592,9.423706,1.3391724,2017-06-03 16:32:22.195000,1496518342195,-0.018112183,0.012435913,-0.00016784668,-144.878489377,-12.760735,15.316772,-6.536484,2.18841865757,82.1180202506
1065,-0.31237793,9.474258,1.3474121,2017-06-03 16:32:22.247000,1496518342247,0.0021362305,0.0049743652,0.003036499,-144.863378277,-12.59079,15.666008,-6.536484,2.14127334795,82.1056087045
1066,-0.41082764,9.423706,1.4171295,2017-06-03 16:32:22.300000,1496518342300,0.008529663,-0.0046081543,-0.0012207031,-144.889854764,-12.930679,15.666008,-6.44989,2.20731057367,81.9804838621
1067,-0.36294556,9.444199,1.3650665,2017-06-03 16:32:22.351000,1496518342351,-0.004257202,0.009246826,0.006225586,-144.897438307,-12.59079,15.578842,-6.2763214,2.20707910287,81.946629334
1068,-0.40933228,9.493271,1.3556366,2017-06-03 16:32:22.405000,1496518342405,-0.012786865,-0.020584106,0.0041046143,-144.92451768,-12.675858,15.055084,-6.2763214,2.25714904034,81.9144846564
1069,-0.34928894,9.4496765,1.3979645,2017-06-03 16:32:22.457000,1496518342457,-0.03515625,0.0049743652,-0.00016784668,-144.882374291,-12.59079,14.967918,-6.7098618,2.20450302961,81.8879887642
1070,-0.34378052,9.442856,1.3213501,2017-06-03 16:32:22.513000,1496518342513,-0.024505615,0.012435913,-0.00016784668,-144.836193443,-12.675858,15.055084,-6.8834305,2.16184212512,81.9399827487
1071,-0.37661743,9.41687,1.3665009,2017-06-03 16:32:22.565000,1496518342565,0.0,0.011367798,0.0051574707,-144.784466152,-12.675858,15.404129,-6.8834305,2.14814001254,81.9511036066
1072,-0.40124512,9.462006,1.3309326,2017-06-03 16:32:22.617000,1496518342617,-0.0010681152,0.0071105957,0.0051574707,-144.710029889,-12.590981,15.316963,-7.0568085,2.14365224673,82.0132055603
1073,-0.37527466,9.474319,1.3596649,2017-06-03 16:32:22.669000,1496518342669,-0.003189087,0.024154663,-0.0012207031,-144.660020597,-12.590981,15.229797,-6.8832397,2.13159016115,82.0241161489
1074,-0.3972168,9.4700775,1.3747864,2017-06-03 16:32:22.721000,1496518342721,0.0053253174,-0.008865356,0.003036499,-144.665339209,-12.845802,15.4045105,-6.6228867,2.16915710725,81.98015269
1075,-0.33146667,9.45517,1.4034729,2017-06-03 16:32:22.772000,1496518342772,-0.0053253174,7.171631E-4,-0.0033569336,-144.715197204,-12.930679,15.491676,-6.27594,2.16832679112,81.8791410405
1076,-0.36190796,9.442856,1.3979645,2017-06-03 16:32:22.824000,1496518342824,0.0,0.014572144,-0.008682251,-144.839512663,-12.930679,15.666008,-5.5822372,2.23804026475,81.729469881
1077,-0.42175293,9.518112,1.3788147,2017-06-03 16:32:22.876000,1496518342876,-0.004257202,-0.0014038086,-0.0022888184,-144.957390535,-13.185692,15.403938,-5.755806,2.3422337056,81.6379656359
1078,-0.40124512,9.384033,1.4184875,2017-06-03 16:32:22.928000,1496518342928,0.0053253174,-0.015258789,0.00090026855,-144.980253422,-12.930679,15.578461,-6.2761307,2.36533250871,81.5865982709
1079,-0.36714172,9.442856,1.3680573,2017-06-03 16:32:22.980000,1496518342980,0.009597778,-0.008865356,-0.0022888184,-144.945433327,-13.100624,15.84053,-6.796646,2.32268886631,81.6386083602
1080,-0.2686615,9.464966,1.3611603,2017-06-03 16:32:23.031000,1496518343031,0.0063934326,7.171631E-4,-0.0076141357,-144.857777657,-12.59079,16.1026,-6.8832397,2.16706857555,81.7344108851
1081,-0.3096466,9.485306,1.3788147,2017-06-03 16:32:23.083000,1496518343083,0.0053253174,0.003921509,-0.0012207031,-144.847940937,-12.675667,16.015625,-6.363106,2.11313891295,81.7418458004
1082,-0.45870972,9.463501,1.3390198,2017-06-03 16:32:23.135000,1496518343135,-0.010650635,0.011367798,0.0041046143,-144.848979342,-12.845612,16.190338,-6.363106,2.20549666325,81.7684173225
1083,-0.41201782,9.408722,1.3638611,2017-06-03 16:32:23.187000,1496518343187,0.024505615,0.0028533936,-0.004425049,-144.876865818,-13.100624,15.928268,-6.363106,2.26251758563,81.7447337135
1084,-0.394516,9.455261,1.3472595,2017-06-03 16:32:23.238000,1496518343238,0.0063934326,-0.020584106,-0.0012207031,-144.85073217,-13.185883,15.840721,-6.8832397,2.26298054788,81.7867180011
1085,-0.30563354,9.462143,1.3023529,2017-06-03 16:32:23.290000,1496518343290,0.020248413,-0.008865356,-0.008682251,-144.847890302,-13.100815,15.840721,-6.6228867,2.19995899149,81.8435709608
1086,-0.35606384,9.462006,1.3228607,2017-06-03 16:32:23.342000,1496518343342,0.026641846,-0.022720337,-0.0022888184,-144.849382259,-12.845993,15.317154,-6.536293,2.19020930033,81.8754578788
1087,-0.3723755,9.481155,1.3301849,2017-06-03 16:32:23.393000,1496518343393,0.020248413,0.0060424805,-0.0076141357,-144.819585253,-12.675858,15.317154,-6.7098618,2.17941016546,81.9166955414
1088,-0.38778687,9.468735,1.3280945,2017-06-03 16:32:23.446000,1496518343446,0.007461548,0.011367798,0.0019683838,-144.784482016,-12.505913,15.142441,-6.623268,2.18352256804,81.9592833087
1089,-0.3436432,9.452499,1.321518,2017-06-03 16:32:23.498000,1496518343498,0.0234375,-0.009933472,-0.0022888184,-144.753355125,-12.760735,15.491486,-6.7964554,2.14969093727,81.9957071347
1090,-0.3697815,9.507141,1.3076935,2017-06-03 16:32:23.550000,1496518343550,0.0138549805,-0.020584106,-0.0022888184,-144.765656717,-12.675667,15.578651,-6.3625336,2.16562136306,82.0139831366
1091,-0.37245178,9.452347,1.2447357,2017-06-03 16:32:23.601000,1496518343601,0.007461548,-0.013122559,0.00090026855,-144.766943153,-12.505722,15.753174,-6.27594,2.17664557396,82.0748905893
1092,-0.33680725,9.475952,1.2517242,2017-06-03 16:32:23.652000,1496518343652,0.009597778,-0.012069702,-0.0065612793,-144.741079725,-12.2509,15.578651,-6.3627243,2.13807611621,82.1574092161
1093,-0.36294556,9.462006,1.2107544,2017-06-03 16:32:23.706000,1496518343706,-0.003189087,-0.003540039,-0.0033569336,-144.693070707,-12.251091,15.491486,-6.6230774,2.11752204816,82.27063432
1094,-0.32763672,9.481155,1.2255859,2017-06-03 16:32:23.757000,1496518343757,0.004257202,-0.0024719238,-0.005493164,-144.675542421,-12.505913,15.229607,-6.6230774,2.08646197293,82.3361121458
1095,-0.34378052,9.499115,1.1334229,2017-06-03 16:32:23.809000,1496518343809,0.014923096,0.0028533936,-0.0065612793,-144.680160959,-12.845802,15.0548935,-6.7098618,2.08776280021,82.4513804376
1096,-0.3549347,9.481155,1.1984253,2017-06-03 16:32:23.860000,1496518343860,0.0053253174,0.013504028,-0.0022888184,-144.713680818,-12.845802,14.880371,-6.536293,2.11272065447,82.4729454859
1097,-0.364151,9.4608,1.1872864,2017-06-03 16:32:23.912000,1496518343912,0.0138549805,0.0071105957,0.00090026855,-144.664430603,-12.93087,15.316772,-7.2299957,2.09784680449,82.5625242107
1098,-0.3723755,9.538315,1.1681213,2017-06-03 16:32:23.964000,1496518343964,0.0063934326,0.018829346,0.003036499,-144.576357067,-12.590981,15.753365,-7.31678,2.06614243978,82.6931270711
1099,-0.4079895,9.430435,1.2763214,2017-06-03 16:32:24.016000,1496518344016,-0.0095825195,0.009246826,0.007293701,-144.476348595,-12.590981,15.753365,-7.490349,2.06533382869,82.7112858059
1100,-0.39323425,9.477142,1.2719269,2017-06-03 16:32:24.067000,1496518344067,-0.003189087,0.013504028,-0.004425049,-144.452858962,-12.59079,15.578651,-6.8834305,2.09730194273,82.6746142586
1101,-0.38209534,9.474411,1.2763214,2017-06-03 16:32:24.120000,1496518344120,-0.019165039,0.010314941,-0.0022888184,-144.489046771,-12.845612,15.14225,-6.623268,2.1434404415,82.5977563807
1102,-0.39212036,9.462006,1.2639008,2017-06-03 16:32:24.171000,1496518344171,-0.0053253174,0.0028533936,0.00090026855,-144.563174406,-13.270378,15.404129,-6.536484,2.21369463596,82.5097514147
1103,-0.36863708,9.481155,1.2706451,2017-06-03 16:32:24.222000,1496518344222,-0.020233154,0.003921509,-0.004425049,-144.614480412,-13.355446,15.578842,-6.709671,2.24022605804,82.4473873852
1104,-0.35336304,9.442856,1.2351685,2017-06-03 16:32:24.274000,1496518344274,-0.013839722,-0.0014038086,0.0041046143,-144.639406342,-13.185501,15.753555,-6.709671,2.2377712607,82.4408446817
1105,-0.34378052,9.494812,1.2187653,2017-06-03 16:32:24.326000,1496518344326,-0.0095825195,-3.5095215E-4,0.00090026855,-144.617870602,-12.675667,15.40432,-6.7964554,2.20046813784,82.4912101798
1106,-0.38912964,9.442856,1.2407074,2017-06-03 16:32:24.377000,1496518344377,0.0,0.003921509,0.0019683838,-144.61226373,-12.420654,15.229797,-6.536293,2.21761660946,82.4988341908
1107,-0.3699646,9.469009,1.2255859,2017-06-03 16:32:24.429000,1496518344429,0.009597778,-0.018447876,0.0019683838,-144.59125453,-12.590599,15.229797,-6.7964554,2.20573930294,82.5339256932
1108,-0.34378052,9.482498,1.2830505,2017-06-03 16:32:24.480000,1496518344480,0.004257202,-0.0014038086,0.0019683838,-144.574164786,-12.845612,15.229797,-6.9698334,2.17362754934,82.5128722499
1109,-0.3643036,9.463348,1.2639008,2017-06-03 16:32:24.533000,1496518344533,0.0021362305,-0.021652222,0.00090026855,-144.490901966,-12.675858,15.229607,-7.403755,2.12820239038,82.5585251227
1110,-0.3643036,9.50032,1.2817078,2017-06-03 16:32:24.584000,1496518344584,0.0021362305,0.0060424805,0.0041046143,-144.432470419,-12.675858,15.404129,-7.2301865,2.10175665616,82.5688846911
1111,-0.32060242,9.427734,1.2719879,2017-06-03 16:32:24.636000,1496518344636,-0.012786865,-0.0014038086,-0.0022888184,-144.408616845,-12.251091,15.578651,-6.623268,2.06110961417,82.5507727712
1112,-0.3643036,9.442856,1.262558,2017-06-03 16:32:24.688000,1496518344688,0.0063934326,-0.0046081543,0.00090026855,-144.446773162,-12.845802,15.578842,-6.536484,2.10106489783,82.4966080691
1113,-0.33421326,9.509888,1.2734833,2017-06-03 16:32:24.740000,1496518344740,0.0032043457,0.012435913,-0.0076141357,-144.45725588,-12.760925,15.316963,-6.7100525,2.09157984946,82.470350472
1114,-0.34513855,9.501663,1.1886444,2017-06-03 16:32:24.791000,1496518344791,-0.0063934326,-0.0056762695,0.003036499,-144.480354195,-13.100815,15.404129,-6.796646,2.10111985306,82.5063334564
1115,-0.32463074,9.419418,1.3107605,2017-06-03 16:32:24.843000,1496518344843,0.009597778,0.003921509,0.0051574707,-144.48294883,-12.676048,15.404129,-6.7098618,2.07920298546,82.4420399244
1116,-0.31222534,9.475464,1.2447357,2017-06-03 16:32:24.895000,1496518344895,-0.022369385,7.171631E-4,-0.004425049,-144.440099394,-12.166214,15.229607,-6.7098618,2.02366262894,82.4856928041
1117,-0.36279297,9.471649,1.2637482,2017-06-03 16:32:24.946000,1496518344946,0.0021362305,0.003921509,0.011550903,-144.354106117,-12.081146,15.316963,-7.0566177,1.99473230832,82.5407276975
1118,-0.4328308,9.436111,1.3089447,2017-06-03 16:32:24.998000,1496518344998,-0.007461548,-0.011001587,0.010498047,-144.350062846,-12.421036,15.055084,-6.709671,2.07955007592,82.4812358802
1119,-0.32463074,9.490585,1.2447357,2017-06-03 16:32:25.053000,1496518345053,-0.0010681152,0.014572144,-0.009750366,-144.378762695,-12.93087,15.316772,-6.7094803,2.07552567783,82.4653507572
1120,-0.43258667,9.474167,1.3022003,2017-06-03 16:32:25.105000,1496518345105,-0.014907837,-0.003540039,0.0051574707,-144.400943475,-13.185692,15.229416,-6.9698334,2.16337532109,82.4054696299
1121,-0.3434906,9.452347,1.2829132,2017-06-03 16:32:25.156000,1496518345156,0.0032043457,0.0028533936,0.006225586,-144.393447263,-13.27076,15.229416,-7.2299957,2.14409237071,82.3919395801
1122,-0.3506775,9.455109,1.3090973,2017-06-03 16:32:25.208000,1496518345208,-0.0053253174,0.009246826,-0.00016784668,-144.372475211,-13.100815,15.229607,-7.2301865,2.12661527422,82.3684080642
1123,-0.33570862,9.419662,1.3283997,2017-06-03 16:32:25.259000,1496518345259,0.01171875,7.171631E-4,-0.004425049,-144.403986311,-13.015747,15.40432,-6.7098618,2.12710148696,82.2871008338
1124,-0.36294556,9.556427,1.2255859,2017-06-03 16:32:25.311000,1496518345311,0.004257202,0.0049743652,0.0019683838,-144.435146448,-13.185501,15.666199,-6.7098618,2.1499070595,82.3197948002
1125,-0.36294556,9.419662,1.351593,2017-06-03 16:32:25.363000,1496518345363,0.004257202,-0.012069702,0.0019683838,-144.518762066,-13.270378,15.840912,-6.3627243,2.19930115935,82.1803791863
1126,-0.342453,9.460663,1.3173523,2017-06-03 16:32:25.415000,1496518345415,0.0,-0.011001587,-0.009750366,-144.57921848,-13.355446,15.579033,-6.5361023,2.21079086263,82.1187964929
1127,-0.31765747,9.493332,1.2517242,2017-06-03 16:32:25.466000,1496518345466,0.0138549805,-0.0014038086,-0.00016784668,-144.639034641,-13.270569,15.40432,-6.4495087,2.19961682742,82.1241891468
1128,-0.37939453,9.482513,1.2625427,2017-06-03 16:32:25.517000,1496518345517,0.0010681152,-0.0024719238,-0.008682251,-144.672056698,-13.270569,15.229607,-6.7098618,2.22858664252,82.1402893334
1129,-0.31774902,9.505692,1.2501373,2017-06-03 16:32:25.569000,1496518345569,0.014923096,0.008178711,-0.0065612793,-144.67316468,-13.100624,15.491486,-6.7964554,2.1822428748,82.1924831985
1130,-0.40124512,9.462006,1.2830505,2017-06-03 16:32:25.621000,1496518345621,0.0053253174,-0.019515991,0.0041046143,-144.680596523,-13.355637,15.491676,-6.9698334,2.217613509,82.1996212598
