,Acceloremeter X,Acceloremeter Y,Acceloremeter Z,Datetime,Datetime_unix,Gyroscope X,Gyroscope Y,Gyroscope Z,Heading,Mag X,Mag Y,Mag Z,Pitch,Roll
8274,-0.6173401,9.555069,-0.2163086,28:03.2,1.49652E+12,0.014923096,0.006042481,-0.000167847,-139.6691376,-13.268852,12.665749,-11.283493,3.83209149,91.43012366
8275,-0.65563965,9.543991,-0.24385071,28:03.3,1.49652E+12,0.007461548,-0.003540039,-0.004425049,-139.5856744,-13.438988,12.927818,-11.196709,3.831357749,91.49744977
8276,-0.5953369,9.576935,-0.23262024,28:03.3,1.49652E+12,0,-0.002471924,0.000900269,-139.5856744,-13.778877,12.840462,-11.196709,3.831357749,91.49744977
8277,-0.60198975,9.543594,-0.24424744,28:03.4,1.49652E+12,0.006393433,0.009246826,-0.006561279,-139.5856744,-13.694,12.840271,-11.283493,3.831357749,91.49744977
8278,-0.6119385,9.53862,-0.24923706,28:03.4,1.49652E+12,0.001068115,0.001785278,-0.001220703,-139.569522,-13.269043,12.927437,-11.370277,3.816281982,91.50736855
8279,-0.6119385,9.552719,-0.2684021,28:03.5,1.49652E+12,-0.004257202,0.006042481,-0.003356934,-139.4590353,-13.269043,13.189507,-11.196709,3.695560001,91.61630469
8280,-0.60806274,9.550125,-0.26075745,28:03.5,1.49652E+12,0.007461548,-0.008865356,-0.001220703,-139.4581335,-13.438988,12.840462,-11.543655,3.694933792,91.61672726
8281,-0.6119385,9.533707,-0.2447815,28:03.6,1.49652E+12,0,-0.009933472,-0.004425049,-139.4581335,-13.6938095,12.665749,-11.543655,3.694933792,91.61672726
8282,-0.63108826,9.534607,-0.27996826,28:03.6,1.49652E+12,0.012786865,-0.007797241,0.003036499,-139.4371332,-13.523865,12.40387,-11.456871,3.693135949,91.63586227
8283,-0.6029663,9.53862,-0.24024963,28:03.7,1.49652E+12,0.005325317,0.002853394,-0.003356934,-139.3706,-13.438797,12.665749,-11.370087,3.628603246,91.60859902
8284,-0.63108826,9.55777,-0.26582336,28:03.8,1.49652E+12,0.01171875,0.001785278,-0.001220703,-139.3706,-13.693619,12.665749,-11.456871,3.628603246,91.60859902
8285,-0.6119385,9.542358,-0.2454834,28:03.8,1.49652E+12,-0.005325317,-0.009933472,-0.006561279,-139.3691686,-13.608742,12.665749,-11.456871,3.628345212,91.60771726
8286,-0.5927887,9.518417,-0.24923706,28:03.9,1.49652E+12,0.008529663,-0.001403809,-0.002288818,-139.427669,-13.863564,12.491226,-11.370277,3.628253985,91.5305318
8287,-0.6119385,9.53862,-0.2721405,28:03.9,1.49652E+12,0.008529663,0.007110596,0.000900269,-139.427669,-13.6938095,12.316704,-11.109924,3.628253985,91.5305318
8288,-0.63108826,9.53862,-0.30551147,28:04.0,1.49652E+12,0.008529663,0.002853394,-0.003356934,-139.427669,-13.863754,12.229347,-11.283302,3.628253985,91.5305318
8289,-0.67341614,9.549744,-0.31069946,28:04.0,1.49652E+12,0.009597778,-0.009933472,-0.005493164,-139.4567097,-13.863754,12.491035,-11.02314,3.675895514,91.53920637
8290,-0.6502533,9.575577,-0.30534363,28:04.1,1.49652E+12,0.012786865,-0.012069702,-0.005493164,-139.456882,-13.863754,12.403679,-11.456871,3.732495942,91.61324241
8291,-0.56689453,9.576935,-0.28186035,28:04.1,1.49652E+12,0.012786865,-0.009933472,0.005157471,-139.456882,-13.863754,12.578392,-11.110115,3.732495942,91.61324241
8292,-0.62709045,9.534607,-0.3026886,28:04.2,1.49652E+12,0,-0.001403809,-0.004425049,-139.4478774,-13.6089325,12.2291565,-11.283493,3.740302081,91.68475989
8293,-0.6515808,9.539932,-0.34501648,28:04.2,1.49652E+12,-0.005325317,0.003921509,0.004104614,-139.4478774,-13.6089325,12.40387,-11.283493,3.740302081,91.68475989
8294,-0.6465149,9.554016,-0.32585144,28:04.3,1.49652E+12,0,0.003921509,-0.001220703,-139.441394,-13.778877,12.752914,-11.630249,3.741701797,91.69736569
8295,-0.6565399,9.51947,-0.32585144,28:04.3,1.49652E+12,0.002136231,-0.002471924,0.000900269,-139.3335897,-13.6089325,12.84008,-11.890411,3.730212093,91.81546645
8296,-0.613739,9.575134,-0.32585144,28:04.4,1.49652E+12,-0.001068115,-0.008865356,-0.005493164,-139.3137289,-13.523865,12.927437,-11.630249,3.715629885,91.8363504
8297,-0.6502533,9.526947,-0.32585144,28:04.4,1.49652E+12,0.001068115,-0.015258789,0.001968384,-139.2828312,-13.863754,12.665558,-11.717033,3.751888407,91.88820777
8298,-0.6030426,9.548859,-0.31559753,28:04.5,1.49652E+12,0,-0.013122559,-0.002288818,-139.2828312,-14.033699,12.840462,-11.456871,3.751888407,91.88820777
8299,-0.6195221,9.55777,-0.31427002,28:04.5,1.49652E+12,-0.002120972,7.17E-04,-0.002288818,-139.2591531,-13.523865,12.491035,-11.630249,3.735678826,91.90163632
8300,-0.64053345,9.552902,-0.31155396,28:04.6,1.49652E+12,0.004257202,0.007110596,0.003036499,-139.179352,-13.5240555,12.665749,-11.716843,3.71864593,91.94093352
8301,-0.63108826,9.555511,-0.28979492,28:04.6,1.49652E+12,0.001068115,0.004974365,-0.001220703,-139.1686018,-13.269234,12.927437,-11.716843,3.71412203,91.94273341
8302,-0.65071106,9.539505,-0.30714417,28:04.7,1.49652E+12,0.002136231,0.006042481,0.003036499,-139.0216911,-13.439178,12.753105,-11.890221,3.694093936,92.00004655
8303,-0.62872314,9.55777,-0.3426361,28:04.7,1.49652E+12,-0.002120972,0.006042481,-0.004425049,-139.0216911,-13.269043,12.840271,-11.456871,3.694093936,92.00004655
8304,-0.6316986,9.53862,-0.3060913,28:04.8,1.49652E+12,-0.00958252,0.010314941,0.007293701,-139.016079,-13.523865,12.753105,-11.543465,3.697541117,91.99150408
8305,-0.6119385,9.50032,-0.25175476,28:04.8,1.49652E+12,-0.013839722,0.008178711,-0.003356934,-139.0660606,-13.778877,13.014793,-11.456871,3.716488332,91.83341358
8306,-0.6613312,9.546692,-0.29562378,28:04.9,1.49652E+12,-0.001068115,0.002853394,-0.001220703,-139.0648542,-13.778877,12.927628,-11.890411,3.717158253,91.8338189
8307,-0.652771,9.566086,-0.28501892,28:04.9,1.49652E+12,-0.003189087,0.001785278,0.004104614,-138.9796328,-13.5240555,12.578392,-11.716843,3.732580672,91.8428871
8308,-0.62561035,9.53862,-0.2602234,28:05.0,1.49652E+12,0.006393433,0.015640259,0.003036499,-138.9796328,-13.268852,12.40387,-11.369705,3.732580672,91.8428871
8309,-0.66342163,9.5685425,-0.22769165,28:05.1,1.49652E+12,0,0.009246826,-0.000167847,-138.9876442,-13.438797,12.1418,-11.196518,3.74772732,91.81466358
8310,-0.6361847,9.546692,-0.24923706,28:05.1,1.49652E+12,0.005325317,0.011367798,-0.005493164,-139.0374101,-13.693619,12.316513,-11.370277,3.789478726,91.69536607
8311,-0.65623474,9.55777,-0.27677917,28:05.2,1.49652E+12,0.004257202,0.001785278,0.001968384,-139.0367987,-13.608742,12.403679,-11.717224,3.78952736,91.69562917
8312,-0.6119385,9.525253,-0.2759552,28:05.2,1.49652E+12,-0.005325317,-0.006744385,0.003036499,-139.0502926,-13.948822,12.316513,-11.543655,3.785707618,91.68473115
8313,-0.6502533,9.53862,-0.24684143,28:05.3,1.49652E+12,-0.002120972,-0.002471924,0.003036499,-139.1626274,-14.118767,12.2291565,-11.370087,3.868246249,91.56797893
8314,-0.6493683,9.5390625,-0.21228027,28:05.3,1.49652E+12,-0.004257202,-0.008865356,0.000900269,-139.1635418,-14.118767,12.665749,-11.370087,3.868741133,91.56668182
8315,-0.62664795,9.5239105,-0.25146484,28:05.4,1.49652E+12,0.003204346,-0.013122559,0.001968384,-139.2072139,-14.033699,12.491417,-11.543655,3.854571005,91.52561626
8316,-0.6119385,9.524292,-0.23008728,28:05.4,1.49652E+12,-0.008514404,0.008178711,0.000900269,-139.2072139,-13.608742,12.578583,-11.63044,3.854571005,91.52561626
8317,-0.63108826,9.51947,-0.24923706,28:05.5,1.49652E+12,0.002136231,0.009246826,-0.004425049,-139.2112607,-13.693619,12.316704,-11.283493,3.85373417,91.52202417
8318,-0.6412811,9.51947,-0.23905945,28:05.5,1.49652E+12,0.001068115,0.003921509,-0.004425049,-139.3003833,-14.033508,12.491226,-11.109924,3.897779599,91.45350726
8319,-0.5927887,9.53862,-0.23666382,28:05.6,1.49652E+12,0.003204346,-0.002471924,0.001968384,-139.3680948,-14.28833,12.578583,-11.02314,3.895312895,91.4101089
8320,-0.61927795,9.5312805,-0.28755188,28:05.6,1.49652E+12,0.010650635,-0.003540039,0.009429932,-139.485807,-14.118576,12.665939,-11.196709,3.894431042,91.44710922
8321,-0.6327362,9.51947,-0.30670166,28:05.7,1.49652E+12,0.012786865,-0.011001587,0.006225586,-139.485807,-13.778877,12.578583,-11.283493,3.894431042,91.44710922
8322,-0.65460205,9.591736,-0.3215027,28:05.7,1.49652E+12,0.015975952,-0.013122559,-0.002288818,-139.4900412,-13.949013,12.229347,-11.196709,3.896956565,91.45423557
8323,-0.6086731,9.575287,-0.30670166,28:05.8,1.49652E+12,0,-0.016326904,0.005157471,-139.675612,-13.948822,12.141991,-10.936356,3.878106768,91.50429216
8324,-0.5884857,9.55777,-0.31100464,28:05.8,1.49652E+12,0.013854981,-0.004608154,-0.005493164,-139.675612,-13.863754,12.1418,-11.109734,3.878106768,91.50429216
8325,-0.6295929,9.573929,-0.28904724,28:05.9,1.49652E+12,-0.01171875,-0.003540039,0.008361816,-139.675612,-13.948631,12.578392,-11.196518,3.878106768,91.50429216
8326,-0.5844116,9.527847,-0.25761414,28:05.9,1.49652E+12,-0.005325317,0.012435913,-0.002288818,-139.6604526,-13.778687,12.491226,-11.45668,3.836394137,91.51678109
8327,-0.62705994,9.537262,-0.28619385,28:06.0,1.49652E+12,-0.020233154,0.01776123,-0.008682251,-139.4949115,-13.523865,12.316895,-11.630249,3.731050238,91.67590158
8328,-0.6502533,9.553757,-0.28353882,28:06.0,1.49652E+12,-0.01171875,0.006042481,0.006225586,-139.4936293,-13.35392,12.5787735,-11.630249,3.730812002,91.67670811
8329,-0.576004,9.53862,-0.30670166,28:06.1,1.49652E+12,-0.008514404,-0.006744385,-0.004425049,-139.4775672,-13.354111,12.491417,-11.717033,3.714704167,91.69065099
8330,-0.63108826,9.55777,-0.2587433,28:06.1,1.49652E+12,-0.010650635,-0.015258789,-0.001220703,-139.4748521,-13.6938095,12.491226,-11.370087,3.736143526,91.63579748
8331,-0.5927887,9.553162,-0.23008728,28:06.2,1.49652E+12,-0.007461548,-0.009933472,0.006225586,-139.4748521,-13.863754,12.403679,-11.543465,3.736143526,91.63579748
8332,-0.62031555,9.523056,-0.19895935,28:06.3,1.49652E+12,-0.002120972,-0.001403809,0.004104614,-139.4748521,-13.948631,12.490845,-11.369896,3.736143526,91.63579748
8333,-0.6373291,9.51947,-0.24255371,28:06.3,1.49652E+12,0.010650635,0.008178711,-0.006561279,-139.4762836,-13.863754,12.665367,-11.45668,3.744052322,91.62175817
8334,-0.62960815,9.548935,-0.26689148,28:06.4,1.49652E+12,0.004257202,-0.01739502,0.000900269,-139.5766091,-13.6089325,12.578201,-10.936356,3.8041554,91.55477887
8335,-0.5987854,9.53862,-0.29353333,28:06.4,1.49652E+12,-0.003189087,-0.014190674,-0.000167847,-139.5769694,-13.438988,12.927437,-10.849762,3.80379027,91.5550866
8336,-0.58232117,9.566452,-0.28755188,28:06.5,1.49652E+12,-0.008514404,-0.011001587,0.003036499,-139.5769694,-13.523865,13.10215,-11.196709,3.80379027,91.5550866
8337,-0.6119385,9.535202,-0.24923706,28:06.5,1.49652E+12,-0.018112183,0.002853394,0.005157471,-139.5061024,-13.608742,13.364029,-11.370087,3.704796025,91.57190549
8338,-0.6226349,9.547073,-0.23008728,28:06.6,1.49652E+12,-0.01171875,0.003921509,-0.001220703,-139.5052102,-13.778687,13.101959,-11.803627,3.704383645,91.57193424
8339,-0.6502533,9.53862,-0.21687317,28:06.6,1.49652E+12,-0.022369385,7.17E-04,-0.004425049,-139.5052102,-13.6938095,12.927246,-11.370087,3.704383645,91.57193424
8340,-0.65011597,9.576782,-0.24893188,28:06.7,1.49652E+12,-0.030883789,-0.006744385,-0.001220703,-139.5230474,-13.779068,12.665558,-11.02314,3.72406643,91.55562353
8341,-0.59817505,9.53862,-0.17800903,28:06.7,1.49652E+12,-0.0234375,0.002853394,0.000900269,-139.7023885,-13.779068,12.578201,-10.849762,3.753882603,91.25613171
8342,-0.6498108,9.557907,-0.2109375,28:06.8,1.49652E+12,-0.017044067,0.013504028,-0.000167847,-139.7018574,-13.778877,12.491035,-11.283302,3.755074007,91.25643129
8343,-0.59025574,9.536072,-0.17770386,28:06.8,1.49652E+12,-0.007461548,0.015640259,0.004104614,-139.7014352,-13.608742,12.578201,-11.283493,3.754272616,91.25617962
8344,-0.6499634,9.51976,-0.19148254,28:06.9,1.49652E+12,-0.007461548,0.010314941,0.003036499,-139.6557084,-13.693619,12.2291565,-11.717033,3.746856572,91.27140821
8345,-0.63108826,9.53862,-0.23008728,28:06.9,1.49652E+12,0.008529663,-0.001403809,0.008361816,-139.4653873,-13.523674,12.316322,-11.717033,3.664294291,91.41722305
8346,-0.6031952,9.540253,-0.16221619,28:07.0,1.49652E+12,0.005325317,-0.001403809,0.003036499,-139.4653873,-13.778687,12.491035,-11.803627,3.664294291,91.41722305
8347,-0.60806274,9.550125,-0.1534729,28:07.0,1.49652E+12,-0.005325317,0.006042481,0.003036499,-139.4626214,-13.948631,12.665558,-11.630249,3.661301439,91.39818352
8348,-0.62631226,9.562561,-0.2157135,28:07.1,1.49652E+12,-0.003189087,-3.51E-04,-0.007614136,-139.4796335,-13.948822,13.014793,-11.456871,3.705292017,91.34489265
8349,-0.62690735,9.569443,-0.22259521,28:07.1,1.49652E+12,-0.003189087,-0.002471924,-0.005493164,-139.4795986,-14.118767,13.189316,-11.63044,3.705389071,91.34488004
8350,-0.6119385,9.581528,-0.19638062,28:07.2,1.49652E+12,-0.005325317,-0.007797241,-0.000167847,-139.4795986,-14.203835,12.840271,-11.63044,3.705389071,91.34488004
8351,-0.5999756,9.512283,-0.19656372,28:07.2,1.49652E+12,-0.005325317,0.001785278,0.004104614,-139.5044882,-14.118767,12.840271,-11.283684,3.708664316,91.31592774
8352,-0.6026764,9.547882,-0.18190002,28:07.3,1.49652E+12,0.003204346,0.010314941,-0.000167847,-139.5250514,-14.118767,12.927437,-11.543846,3.681957465,91.22557707
8353,-0.62991333,9.501495,-0.19296265,28:07.3,1.49652E+12,0.004257202,0.007110596,-0.001220703,-139.5250514,-14.118767,12.927437,-11.543846,3.681957465,91.22557707
8354,-0.5927887,9.548035,-0.18234253,28:07.4,1.49652E+12,0.007461548,0.001785278,-0.000167847,-139.5253948,-14.288712,12.840271,-11.717224,3.679284996,91.2227385
8355,-0.63108826,9.55777,-0.1545105,28:07.4,1.49652E+12,0.010650635,-0.002471924,-0.000167847,-139.5186009,-14.203644,12.316513,-11.717033,3.713835136,91.10632001
8356,-0.60791016,9.55777,-0.19178772,28:07.5,1.49652E+12,-0.003189087,-0.009933472,0.001968384,-139.5181416,-14.033699,12.229347,-11.717033,3.713413329,91.10668795
8357,-0.6132965,9.559113,-0.2109375,28:07.5,1.49652E+12,-0.002120972,-0.004608154,0.003036499,-139.5181416,-13.863754,12.491226,-11.456871,3.713413329,91.10668795
8358,-0.5927887,9.53862,-0.2287445,28:07.6,1.49652E+12,0.002136231,0.001785278,-0.001220703,-139.5297625,-13.948631,12.753296,-11.196899,3.708080677,91.11909401
8359,-0.5927887,9.503006,-0.17530823,28:07.6,1.49652E+12,-0.004257202,-0.004608154,0.001968384,-139.6212655,-13.863754,13.189507,-11.023521,3.701698184,91.0391971
8360,-0.5927887,9.5316925,-0.18484497,28:07.7,1.49652E+12,-0.00958252,0.001785278,-0.003356934,-139.6223699,-14.033699,13.014984,-11.283684,3.700775532,91.03922164
8361,-0.6077118,9.55777,-0.2109375,28:07.8,1.49652E+12,0.008529663,-0.007797241,0.004104614,-139.6216725,-13.6938095,12.753105,-11.456871,3.700264185,91.04021902
8362,-0.5927887,9.55777,-0.20974731,28:07.8,1.49652E+12,-0.006393433,0.003921509,0.000900269,-139.6759246,-13.863564,12.753296,-11.109924,3.66619946,91.09501988
8363,-0.60446167,9.554016,-0.19552612,28:07.9,1.49652E+12,0,0.004974365,0.005157471,-139.6766427,-13.778496,13.189697,-10.849762,3.666455524,91.09476361
8364,-0.5927887,9.53862,-0.17915344,28:07.9,1.49652E+12,-0.007461548,0.008178711,0.000900269,-139.6766427,-13.948631,13.014984,-10.676384,3.666455524,91.09476361
8365,-0.6082001,9.573181,-0.2109375,28:08.0,1.49652E+12,-0.002120972,0.001785278,0.000900269,-139.6851157,-13.778687,13.10215,-11.023331,3.669130962,91.09999116
8366,-0.59916687,9.570541,-0.15985107,28:08.0,1.49652E+12,0.001068115,-0.001403809,0.000900269,-139.5665506,-13.6089325,12.752914,-11.456871,3.572404063,91.11695487
8367,-0.55088806,9.550583,-0.18339539,28:08.1,1.49652E+12,0.006393433,0.010314941,0.005157471,-139.5657929,-13.778877,12.840271,-11.630249,3.571292455,91.1173586
8368,-0.63739014,9.53862,-0.19178772,28:08.1,1.49652E+12,0.013854981,0.006042481,0.001968384,-139.5657929,-13.948822,12.491035,-11.45668,3.571292455,91.1173586
8369,-0.5962372,9.542053,-0.22319031,28:08.2,1.49652E+12,0.001068115,0.004974365,-0.001220703,-139.620935,-13.778877,12.665749,-11.109734,3.604278126,91.17885232
8370,-0.5989227,9.596085,-0.18563843,28:08.2,1.49652E+12,-0.004257202,-0.003540039,-0.003356934,-139.620935,-13.523865,12.665749,-10.762787,3.604278126,91.17885232
